,exp,video,segment,frame,n_masks,mask_area,mask_centroid,mask_conf,mask_strength,bbox_id,bbox_area,bbox_centroid,bbox_dim
0,22_08_2024,2024-08-22_10_40_00_000,23.0,330.0,3,"[1358, 330, 46]","[[318.0, 337.0], [342.0, 477.0], [258.0, 537.0]]","[0.67490655, 0.59368783, 0.32877567]","[177.23, 182.16, 151.09]","[0, 0, 0]","[1508.0, 396.0, 56.0]","[[319.0, 338.0], [342.0, 477.0], [258.0, 537.0]]","[[26.0, 58.0], [22.0, 18.0], [7.0, 8.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,331.0,3,"[1358, 330, 46]","[[318.0, 337.0], [342.0, 477.0], [258.0, 537.0]]","[0.67490655, 0.59368783, 0.32877567]","[177.23, 182.16, 151.09]","[0, 0, 0]","[1508.0, 396.0, 56.0]","[[319.0, 338.0], [342.0, 477.0], [258.0, 537.0]]","[[26.0, 58.0], [22.0, 18.0], [7.0, 8.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,332.0,1,[949],"[[312.0, 359.0]]",[0.7976033],[192.93],[0],[1120.0],"[[314.0, 360.0]]","[[32.0, 35.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,333.0,3,"[938, 109, 109]","[[311.0, 357.0], [350.0, 477.0], [268.0, 299.0]]","[0.54143834, 0.4287001, 0.41514724]","[181.41, 182.59, 191.75]","[0, 0, 0]","[1092.0, 108.0, 144.0]","[[312.0, 357.0], [351.0, 478.0], [268.0, 300.0]]","[[28.0, 39.0], [9.0, 12.0], [9.0, 16.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,334.0,3,"[938, 109, 109]","[[311.0, 357.0], [350.0, 477.0], [268.0, 299.0]]","[0.54143834, 0.4287001, 0.41514724]","[181.41, 182.59, 191.75]","[0, 0, 0]","[1092.0, 108.0, 144.0]","[[312.0, 357.0], [351.0, 478.0], [268.0, 300.0]]","[[28.0, 39.0], [9.0, 12.0], [9.0, 16.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,335.0,2,"[761, 287]","[[233.0, 492.0], [315.0, 363.0]]","[0.5494296, 0.5269432]","[178.76, 204.26]","[0, 0]","[1517.0, 320.0]","[[232.0, 493.0], [316.0, 364.0]]","[[37.0, 41.0], [20.0, 16.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,336.0,2,"[761, 287]","[[233.0, 492.0], [315.0, 363.0]]","[0.5494296, 0.5269432]","[178.76, 204.26]","[0, 0]","[1517.0, 320.0]","[[232.0, 493.0], [316.0, 364.0]]","[[37.0, 41.0], [20.0, 16.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,337.0,2,"[761, 287]","[[233.0, 492.0], [315.0, 363.0]]","[0.5494296, 0.5269432]","[178.76, 204.26]","[0, 0]","[1517.0, 320.0]","[[232.0, 493.0], [316.0, 364.0]]","[[37.0, 41.0], [20.0, 16.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,338.0,1,[498],"[[318.0, 357.0]]",[0.7714539],[205.62],[0],[608.0],"[[318.0, 358.0]]","[[19.0, 32.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,339.0,1,[556],"[[319.0, 357.0]]",[0.84448165],[206.85],[0],[754.0],"[[320.0, 358.0]]","[[29.0, 26.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,340.0,1,[556],"[[319.0, 357.0]]",[0.8444804],[206.85],[0],[754.0],"[[320.0, 358.0]]","[[29.0, 26.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,341.0,1,[902],"[[324.0, 350.0]]",[0.7912369],[199.15],[0],[1240.0],"[[325.0, 352.0]]","[[31.0, 40.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,342.0,1,[902],"[[324.0, 350.0]]",[0.79123694],[199.15],[0],[1240.0],"[[325.0, 352.0]]","[[31.0, 40.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,343.0,1,[902],"[[324.0, 350.0]]",[0.79123706],[199.15],[0],[1240.0],"[[325.0, 352.0]]","[[31.0, 40.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,344.0,1,[975],"[[316.0, 347.0]]",[0.8129144],[198.26],[0],[1276.0],"[[317.0, 348.0]]","[[29.0, 44.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,345.0,4,"[274, 1162, 530, 755]","[[328.0, 230.0], [316.0, 348.0], [319.0, 355.0], [318.0, 352.0]]","[0.59639776, 0.5137165, 0.4422279, 0.3734685]","[193.64, 191.83, 198.55, 195.46]","[0, 0, 0, 0]","[315.0, 1480.0, 675.0, 930.0]","[[329.0, 231.0], [318.0, 350.0], [321.0, 357.0], [319.0, 354.0]]","[[15.0, 21.0], [37.0, 40.0], [27.0, 25.0], [30.0, 31.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,346.0,4,"[274, 1162, 530, 755]","[[328.0, 230.0], [316.0, 348.0], [319.0, 355.0], [318.0, 352.0]]","[0.59639776, 0.5137165, 0.4422279, 0.3734685]","[193.64, 191.83, 198.55, 195.46]","[0, 0, 0, 0]","[315.0, 1480.0, 675.0, 930.0]","[[329.0, 231.0], [318.0, 350.0], [321.0, 357.0], [319.0, 354.0]]","[[15.0, 21.0], [37.0, 40.0], [27.0, 25.0], [30.0, 31.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,347.0,2,"[1165, 92]","[[307.0, 342.0], [334.0, 225.0]]","[0.76362175, 0.34656495]","[202.03, 186.34]","[0, 0]","[1560.0, 108.0]","[[308.0, 340.0], [334.0, 225.0]]","[[26.0, 60.0], [9.0, 12.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,348.0,2,"[1165, 92]","[[307.0, 342.0], [334.0, 225.0]]","[0.7636643, 0.34640762]","[202.03, 186.34]","[0, 0]","[1560.0, 108.0]","[[308.0, 340.0], [334.0, 225.0]]","[[26.0, 60.0], [9.0, 12.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,349.0,2,"[1165, 92]","[[307.0, 342.0], [334.0, 225.0]]","[0.76362175, 0.34656495]","[202.03, 186.34]","[0, 0]","[1560.0, 108.0]","[[308.0, 340.0], [334.0, 225.0]]","[[26.0, 60.0], [9.0, 12.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,350.0,3,"[638, 65, 65]","[[312.0, 359.0], [325.0, 235.0], [327.0, 266.0]]","[0.8264826, 0.42667726, 0.36935684]","[198.91, 194.71, 196.53]","[0, 0, 0]","[780.0, 72.0, 72.0]","[[312.0, 360.0], [325.0, 235.0], [327.0, 267.0]]","[[30.0, 26.0], [8.0, 9.0], [9.0, 8.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,351.0,2,"[796, 408]","[[308.0, 358.0], [324.0, 238.0]]","[0.81004536, 0.38531616]","[216.07, 194.2]","[0, 0]","[924.0, 725.0]","[[308.0, 358.0], [325.0, 240.0]]","[[33.0, 28.0], [29.0, 25.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,352.0,2,"[796, 408]","[[308.0, 358.0], [324.0, 238.0]]","[0.81008667, 0.3850194]","[216.07, 194.2]","[0, 0]","[924.0, 725.0]","[[308.0, 358.0], [325.0, 240.0]]","[[33.0, 28.0], [29.0, 25.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,353.0,2,"[935, 241]","[[317.0, 348.0], [334.0, 227.0]]","[0.7668338, 0.6964639]","[189.56, 200.02]","[0, 0]","[1645.0, 306.0]","[[319.0, 349.0], [335.0, 228.0]]","[[35.0, 47.0], [18.0, 17.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,354.0,2,"[935, 241]","[[317.0, 348.0], [334.0, 227.0]]","[0.7668226, 0.69646055]","[189.56, 200.02]","[0, 0]","[1645.0, 306.0]","[[319.0, 349.0], [335.0, 228.0]]","[[35.0, 47.0], [18.0, 17.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,355.0,2,"[935, 241]","[[317.0, 348.0], [334.0, 227.0]]","[0.76682115, 0.696461]","[189.56, 200.02]","[0, 0]","[1645.0, 306.0]","[[319.0, 349.0], [335.0, 228.0]]","[[35.0, 47.0], [18.0, 17.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,356.0,4,"[320, 457, 117, 792]","[[318.0, 357.0], [320.0, 252.0], [267.0, 463.0], [322.0, 245.0]]","[0.692853, 0.5534984, 0.37065205, 0.3183388]","[195.77, 201.08, 186.78, 194.84]","[0, 0, 0, 0]","[378.0, 510.0, 140.0, 1288.0]","[[319.0, 357.0], [320.0, 252.0], [267.0, 463.0], [325.0, 246.0]]","[[18.0, 21.0], [17.0, 30.0], [10.0, 14.0], [28.0, 46.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,357.0,3,"[283, 624, 441]","[[334.0, 225.0], [311.0, 354.0], [314.0, 353.0]]","[0.7897906, 0.59720963, 0.48477626]","[206.59, 195.14, 199.15]","[0, 0, 0]","[323.0, 980.0, 600.0]","[[334.0, 226.0], [310.0, 355.0], [315.0, 354.0]]","[[17.0, 19.0], [35.0, 28.0], [24.0, 25.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,358.0,3,"[283, 624, 441]","[[334.0, 225.0], [311.0, 354.0], [314.0, 353.0]]","[0.7897906, 0.59720963, 0.48477626]","[206.59, 195.14, 199.15]","[0, 0, 0]","[323.0, 980.0, 600.0]","[[334.0, 226.0], [310.0, 355.0], [315.0, 354.0]]","[[17.0, 19.0], [35.0, 28.0], [24.0, 25.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,359.0,2,"[832, 246]","[[316.0, 354.0], [299.0, 623.0]]","[0.8559519, 0.6123074]","[208.87, 169.2]","[0, 0]","[1271.0, 350.0]","[[319.0, 354.0], [300.0, 626.0]]","[[41.0, 31.0], [14.0, 25.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,360.0,2,"[832, 246]","[[316.0, 354.0], [299.0, 623.0]]","[0.8559518, 0.6123064]","[208.87, 169.2]","[0, 0]","[1271.0, 350.0]","[[319.0, 354.0], [300.0, 626.0]]","[[41.0, 31.0], [14.0, 25.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,361.0,2,"[832, 246]","[[316.0, 354.0], [299.0, 623.0]]","[0.8559519, 0.6123074]","[208.87, 169.2]","[0, 0]","[1271.0, 350.0]","[[319.0, 354.0], [300.0, 626.0]]","[[41.0, 31.0], [14.0, 25.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,362.0,3,"[832, 229, 113]","[[316.0, 354.0], [333.0, 228.0], [295.0, 231.0]]","[0.71826196, 0.6100299, 0.37699333]","[212.17, 199.08, 204.06]","[0, 0, 0]","[1147.0, 285.0, 130.0]","[[318.0, 354.0], [334.0, 229.0], [296.0, 232.0]]","[[31.0, 37.0], [15.0, 19.0], [10.0, 13.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,363.0,3,"[492, 214, 96]","[[316.0, 357.0], [336.0, 228.0], [276.0, 311.0]]","[0.7693328, 0.56786907, 0.3172563]","[210.27, 199.17, 200.5]","[0, 0, 0]","[625.0, 266.0, 117.0]","[[317.0, 359.0], [337.0, 228.0], [276.0, 312.0]]","[[25.0, 25.0], [14.0, 19.0], [9.0, 13.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,364.0,3,"[492, 214, 96]","[[316.0, 357.0], [336.0, 228.0], [276.0, 311.0]]","[0.76933295, 0.5678729, 0.31725895]","[210.27, 199.17, 200.5]","[0, 0, 0]","[625.0, 266.0, 117.0]","[[317.0, 359.0], [337.0, 228.0], [276.0, 312.0]]","[[25.0, 25.0], [14.0, 19.0], [9.0, 13.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,365.0,2,"[731, 178]","[[318.0, 353.0], [273.0, 453.0]]","[0.90937066, 0.41178378]","[211.26, 187.24]","[0, 0]","[918.0, 210.0]","[[320.0, 354.0], [273.0, 454.0]]","[[27.0, 34.0], [14.0, 15.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,366.0,2,"[731, 178]","[[318.0, 353.0], [273.0, 453.0]]","[0.90937066, 0.41178378]","[211.26, 187.24]","[0, 0]","[918.0, 210.0]","[[320.0, 354.0], [273.0, 454.0]]","[[27.0, 34.0], [14.0, 15.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,367.0,2,"[731, 178]","[[318.0, 353.0], [273.0, 453.0]]","[0.90937066, 0.41178378]","[211.26, 187.24]","[0, 0]","[918.0, 210.0]","[[320.0, 354.0], [273.0, 454.0]]","[[27.0, 34.0], [14.0, 15.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,368.0,1,[742],"[[319.0, 354.0]]",[0.83130205],[208.13],[0],[952.0],"[[320.0, 355.0]]","[[28.0, 34.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,369.0,2,"[914, 822]","[[317.0, 351.0], [323.0, 230.0]]","[0.88140756, 0.63437366]","[209.67, 202.85]","[0, 0]","[1190.0, 1258.0]","[[318.0, 354.0], [322.0, 229.0]]","[[34.0, 35.0], [37.0, 34.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,370.0,2,"[914, 822]","[[317.0, 351.0], [323.0, 230.0]]","[0.88140804, 0.63438123]","[209.67, 202.85]","[0, 0]","[1190.0, 1258.0]","[[318.0, 354.0], [322.0, 229.0]]","[[34.0, 35.0], [37.0, 34.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,371.0,2,"[1025, 1246]","[[322.0, 349.0], [314.0, 231.0]]","[0.832861, 0.61140645]","[210.95, 201.72]","[0, 0]","[1435.0, 1989.0]","[[324.0, 351.0], [315.0, 232.0]]","[[35.0, 41.0], [51.0, 39.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,372.0,2,"[1025, 1246]","[[322.0, 349.0], [314.0, 231.0]]","[0.832861, 0.61140645]","[210.95, 201.72]","[0, 0]","[1435.0, 1989.0]","[[324.0, 351.0], [315.0, 232.0]]","[[35.0, 41.0], [51.0, 39.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,373.0,2,"[1025, 1246]","[[322.0, 349.0], [314.0, 231.0]]","[0.832861, 0.61140645]","[210.95, 201.72]","[0, 0]","[1435.0, 1989.0]","[[324.0, 351.0], [315.0, 232.0]]","[[35.0, 41.0], [51.0, 39.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,374.0,2,"[1707, 687]","[[321.0, 344.0], [309.0, 238.0]]","[0.8067976, 0.7404883]","[220.03, 207.86]","[0, 0]","[2090.0, 864.0]","[[322.0, 345.0], [309.0, 238.0]]","[[38.0, 55.0], [24.0, 36.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,375.0,3,"[2489, 416, 111]","[[321.0, 339.0], [310.0, 236.0], [392.0, 288.0]]","[0.80221045, 0.6765847, 0.3228033]","[223.09, 209.11, 208.49]","[0, 0, 0]","[3290.0, 513.0, 130.0]","[[320.0, 338.0], [310.0, 237.0], [393.0, 288.0]]","[[47.0, 70.0], [19.0, 27.0], [10.0, 13.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,376.0,3,"[2489, 416, 111]","[[321.0, 339.0], [310.0, 236.0], [392.0, 288.0]]","[0.80221045, 0.6765847, 0.3228033]","[223.09, 209.11, 208.49]","[0, 0, 0]","[3290.0, 513.0, 130.0]","[[320.0, 338.0], [310.0, 237.0], [393.0, 288.0]]","[[47.0, 70.0], [19.0, 27.0], [10.0, 13.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,377.0,4,"[942, 525, 104, 1550]","[[304.0, 337.0], [307.0, 247.0], [295.0, 519.0], [310.0, 336.0]]","[0.61492026, 0.6136937, 0.4058789, 0.39028186]","[213.6, 198.8, 185.0, 205.96]","[0, 0, 0, 0]","[1363.0, 624.0, 110.0, 1976.0]","[[305.0, 339.0], [308.0, 248.0], [296.0, 520.0], [308.0, 340.0]]","[[29.0, 47.0], [16.0, 39.0], [10.0, 11.0], [38.0, 52.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,378.0,4,"[942, 525, 104, 1550]","[[304.0, 337.0], [307.0, 247.0], [295.0, 519.0], [310.0, 336.0]]","[0.61492026, 0.6136937, 0.4058789, 0.39028186]","[213.6, 198.8, 185.0, 205.96]","[0, 0, 0, 0]","[1363.0, 624.0, 110.0, 1976.0]","[[305.0, 339.0], [308.0, 248.0], [296.0, 520.0], [308.0, 340.0]]","[[29.0, 47.0], [16.0, 39.0], [10.0, 11.0], [38.0, 52.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,379.0,4,"[942, 525, 104, 1550]","[[304.0, 337.0], [307.0, 247.0], [295.0, 519.0], [310.0, 336.0]]","[0.61492026, 0.6136937, 0.4058789, 0.39028186]","[213.6, 198.8, 185.0, 205.96]","[0, 0, 0, 0]","[1363.0, 624.0, 110.0, 1976.0]","[[305.0, 339.0], [308.0, 248.0], [296.0, 520.0], [308.0, 340.0]]","[[29.0, 47.0], [16.0, 39.0], [10.0, 11.0], [38.0, 52.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,380.0,4,"[711, 1102, 1531, 178]","[[314.0, 351.0], [312.0, 345.0], [310.0, 341.0], [308.0, 243.0]]","[0.6684988, 0.5816651, 0.46967617, 0.45235184]","[205.75, 200.96, 197.28, 193.73]","[0, 0, 0, 0]","[945.0, 1612.0, 2394.0, 234.0]","[[314.0, 353.0], [313.0, 345.0], [310.0, 342.0], [309.0, 243.0]]","[[27.0, 35.0], [31.0, 52.0], [38.0, 63.0], [13.0, 18.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,381.0,2,"[845, 334]","[[318.0, 351.0], [309.0, 250.0]]","[0.877479, 0.75582516]","[209.51, 205.27]","[0, 0]","[1290.0, 432.0]","[[321.0, 351.0], [310.0, 250.0]]","[[30.0, 43.0], [18.0, 24.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,382.0,2,"[844, 334]","[[318.0, 351.0], [309.0, 250.0]]","[0.8744138, 0.7558476]","[209.51, 205.27]","[0, 0]","[1290.0, 432.0]","[[321.0, 351.0], [310.0, 250.0]]","[[30.0, 43.0], [18.0, 24.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,383.0,1,[935],"[[321.0, 348.0]]",[0.92830575],[206.38],[0],[1330.0],"[[321.0, 347.0]]","[[35.0, 38.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,384.0,1,[935],"[[321.0, 348.0]]",[0.92830575],[206.38],[0],[1330.0],"[[321.0, 347.0]]","[[35.0, 38.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,385.0,1,[935],"[[321.0, 348.0]]",[0.92830575],[206.38],[0],[1330.0],"[[321.0, 347.0]]","[[35.0, 38.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,386.0,3,"[2077, 404, 550]","[[319.0, 339.0], [306.0, 250.0], [323.0, 216.0]]","[0.90740156, 0.71703494, 0.51908535]","[202.44, 203.1, 199.08]","[0, 0, 0]","[3720.0, 504.0, 816.0]","[[322.0, 340.0], [305.0, 252.0], [324.0, 215.0]]","[[60.0, 62.0], [18.0, 28.0], [34.0, 24.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,387.0,2,"[541, 467]","[[316.0, 356.0], [311.0, 250.0]]","[0.81600165, 0.7497123]","[194.83, 204.13]","[0, 0]","[696.0, 550.0]","[[316.0, 357.0], [311.0, 251.0]]","[[24.0, 29.0], [25.0, 22.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,23.0,388.0,2,"[541, 467]","[[316.0, 356.0], [311.0, 250.0]]","[0.815993, 0.7497216]","[194.83, 204.13]","[0, 0]","[696.0, 550.0]","[[316.0, 357.0], [311.0, 251.0]]","[[24.0, 29.0], [25.0, 22.0]]"
