,exp,video,segment,frame,n_masks,mask_area,mask_centroid,mask_conf,mask_strength,bbox_id,bbox_area,bbox_centroid,bbox_dim
0,09_07_2024,2024-07-09_11_30_00_000,3.0,11.0,1.0,[460],"[[162.0, 322.0]]",[0.7404576],[218.22],[0],[493.0],"[[163.0, 322.0]]","[[17.0, 29.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,12.0,1.0,[1047],"[[156.0, 322.0]]",[0.8688908],[210.13],[0],[1147.0],"[[155.0, 322.0]]","[[31.0, 37.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,13.0,1.0,[1047],"[[156.0, 322.0]]",[0.86925375],[210.12],[0],[1147.0],"[[155.0, 322.0]]","[[31.0, 37.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,14.0,3.0,"[405, 330, 215]","[[119.0, 381.0], [165.0, 321.0], [165.0, 325.0]]","[0.5302547, 0.4293963, 0.37976694]","[193.93, 179.1, 183.15]","[0, 0, 0]","[550.0, 351.0, 228.0]","[[121.0, 381.0], [165.0, 321.0], [165.0, 325.0]]","[[22.0, 25.0], [13.0, 27.0], [12.0, 19.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,15.0,3.0,"[375, 318, 215]","[[119.0, 381.0], [165.0, 321.0], [165.0, 325.0]]","[0.55210716, 0.41958746, 0.3732802]","[194.84, 179.33, 183.15]","[0, 0, 0]","[525.0, 338.0, 228.0]","[[121.0, 381.0], [165.0, 322.0], [165.0, 325.0]]","[[21.0, 25.0], [13.0, 26.0], [12.0, 19.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,16.0,1.0,[324],"[[165.0, 322.0]]",[0.61179394],[212.84],[0],[348.0],"[[166.0, 322.0]]","[[12.0, 29.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,17.0,1.0,[324],"[[165.0, 322.0]]",[0.6128476],[212.84],[0],[348.0],"[[166.0, 322.0]]","[[12.0, 29.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,18.0,1.0,[239],"[[166.0, 321.0]]",[0.5071166],[194.21],[0],[264.0],"[[166.0, 321.0]]","[[11.0, 24.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,19.0,1.0,[239],"[[166.0, 321.0]]",[0.50477344],[194.21],[0],[264.0],"[[166.0, 321.0]]","[[11.0, 24.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,20.0,2.0,"[543, 804]","[[161.0, 320.0], [158.0, 321.0]]","[0.6069172, 0.30394503]","[217.19, 209.06]","[0, 0]","[589.0, 910.0]","[[161.0, 320.0], [158.0, 320.0]]","[[19.0, 31.0], [26.0, 35.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,21.0,1.0,[543],"[[161.0, 320.0]]",[0.6102073],[217.19],[0],[589.0],"[[161.0, 320.0]]","[[19.0, 31.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,22.0,1.0,[554],"[[163.0, 319.0]]",[0.72215337],[199.37],[0],[612.0],"[[163.0, 320.0]]","[[17.0, 36.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,23.0,1.0,[553],"[[163.0, 319.0]]",[0.7219459],[199.42],[0],[612.0],"[[163.0, 320.0]]","[[17.0, 36.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,24.0,1.0,[467],"[[163.0, 319.0]]",[0.6601014],[184.23],[0],[480.0],"[[163.0, 320.0]]","[[15.0, 32.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,25.0,1.0,[469],"[[163.0, 319.0]]",[0.65461004],[184.17],[0],[512.0],"[[163.0, 319.0]]","[[16.0, 32.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,26.0,1.0,[424],"[[163.0, 320.0]]",[0.65985477],[206.42],[0],[480.0],"[[163.0, 320.0]]","[[15.0, 32.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,27.0,1.0,[424],"[[163.0, 320.0]]",[0.65936524],[206.42],[0],[480.0],"[[163.0, 320.0]]","[[15.0, 32.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,28.0,1.0,[454],"[[163.0, 321.0]]",[0.66868657],[197.17],[0],[465.0],"[[163.0, 321.0]]","[[15.0, 31.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,29.0,1.0,[454],"[[163.0, 321.0]]",[0.6699702],[197.17],[0],[465.0],"[[163.0, 321.0]]","[[15.0, 31.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,30.0,2.0,"[481, 245]","[[163.0, 319.0], [166.0, 322.0]]","[0.62975514, 0.45649606]","[176.86, 185.37]","[0, 0]","[512.0, 275.0]","[[163.0, 319.0], [166.0, 323.0]]","[[16.0, 32.0], [11.0, 25.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,31.0,2.0,"[458, 254]","[[163.0, 319.0], [165.0, 321.0]]","[0.64304274, 0.48239613]","[176.99, 185.05]","[0, 0]","[480.0, 297.0]","[[163.0, 319.0], [165.0, 322.0]]","[[15.0, 32.0], [11.0, 27.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,32.0,1.0,[262],"[[166.0, 321.0]]",[0.6474017],[205.23],[0],[286.0],"[[166.0, 321.0]]","[[11.0, 26.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,33.0,1.0,[260],"[[166.0, 321.0]]",[0.66169137],[205.25],[0],[286.0],"[[166.0, 321.0]]","[[11.0, 26.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,34.0,1.0,[562],"[[160.0, 320.0]]",[0.7397001],[200.73],[0],[806.0],"[[158.0, 321.0]]","[[26.0, 31.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,35.0,1.0,[564],"[[160.0, 320.0]]",[0.7393838],[200.64],[0],[806.0],"[[158.0, 321.0]]","[[26.0, 31.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,36.0,1.0,[601],"[[162.0, 319.0]]",[0.81491286],[217.61],[0],[648.0],"[[162.0, 319.0]]","[[18.0, 36.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,37.0,1.0,[601],"[[162.0, 319.0]]",[0.8147713],[217.61],[0],[648.0],"[[162.0, 319.0]]","[[18.0, 36.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,38.0,1.0,[550],"[[162.0, 320.0]]",[0.8096661],[216.82],[0],[578.0],"[[162.0, 321.0]]","[[17.0, 34.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,39.0,1.0,[448],"[[164.0, 319.0]]",[0.7060481],[201.06],[0],[510.0],"[[165.0, 320.0]]","[[15.0, 34.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,40.0,1.0,[448],"[[164.0, 319.0]]",[0.7011846],[201.06],[0],[510.0],"[[164.0, 320.0]]","[[15.0, 34.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,41.0,1.0,[446],"[[164.0, 319.0]]",[0.7081021],[201.16],[0],[476.0],"[[165.0, 320.0]]","[[14.0, 34.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,42.0,1.0,[509],"[[163.0, 319.0]]",[0.7260242],[199.21],[0],[560.0],"[[163.0, 319.0]]","[[16.0, 35.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,43.0,1.0,[509],"[[163.0, 319.0]]",[0.7256953],[199.2],[0],[560.0],"[[163.0, 319.0]]","[[16.0, 35.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,44.0,2.0,"[475, 311]","[[163.0, 320.0], [166.0, 320.0]]","[0.6605189, 0.44022667]","[214.78, 218.42]","[0, 0]","[512.0, 341.0]","[[163.0, 320.0], [166.0, 320.0]]","[[16.0, 32.0], [11.0, 31.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,45.0,2.0,"[486, 324]","[[163.0, 320.0], [166.0, 320.0]]","[0.574545, 0.43275887]","[197.5, 202.12]","[0, 0]","[544.0, 396.0]","[[163.0, 320.0], [166.0, 320.0]]","[[16.0, 34.0], [12.0, 33.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,46.0,2.0,"[499, 324]","[[163.0, 319.0], [166.0, 320.0]]","[0.57412994, 0.4271254]","[196.86, 202.12]","[0, 0]","[544.0, 363.0]","[[163.0, 320.0], [166.0, 320.0]]","[[16.0, 34.0], [11.0, 33.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,47.0,2.0,"[486, 324]","[[163.0, 320.0], [166.0, 320.0]]","[0.5745168, 0.43277565]","[197.5, 202.12]","[0, 0]","[544.0, 396.0]","[[163.0, 320.0], [166.0, 320.0]]","[[16.0, 34.0], [12.0, 33.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,48.0,2.0,"[429, 581]","[[164.0, 322.0], [161.0, 321.0]]","[0.704524, 0.42155674]","[211.67, 206.8]","[0, 0]","[465.0, 646.0]","[[164.0, 321.0], [161.0, 321.0]]","[[15.0, 31.0], [19.0, 34.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,49.0,2.0,"[429, 581]","[[164.0, 322.0], [161.0, 321.0]]","[0.7043447, 0.41883975]","[211.67, 206.8]","[0, 0]","[465.0, 646.0]","[[164.0, 322.0], [161.0, 321.0]]","[[15.0, 31.0], [19.0, 34.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,50.0,3.0,"[839, 613, 147]","[[157.0, 320.0], [161.0, 321.0], [197.0, 330.0]]","[0.74159485, 0.62182105, 0.31165555]","[200.96, 205.91, 189.22]","[0, 0, 0]","[945.0, 640.0, 160.0]","[[157.0, 321.0], [161.0, 321.0], [197.0, 331.0]]","[[27.0, 35.0], [20.0, 32.0], [10.0, 16.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,51.0,1.0,[1073],"[[155.0, 322.0]]",[0.8983765],[208.99],[0],[1221.0],"[[155.0, 322.0]]","[[33.0, 37.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,52.0,1.0,[1073],"[[155.0, 322.0]]",[0.8987491],[208.99],[0],[1221.0],"[[155.0, 322.0]]","[[33.0, 37.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,53.0,1.0,[1073],"[[155.0, 322.0]]",[0.8987017],[208.99],[0],[1221.0],"[[155.0, 322.0]]","[[33.0, 37.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,54.0,1.0,[580],"[[161.0, 322.0]]",[0.7443497],[221.82],[0],[627.0],"[[162.0, 322.0]]","[[19.0, 33.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,55.0,1.0,[580],"[[161.0, 322.0]]",[0.7446934],[221.82],[0],[627.0],"[[162.0, 322.0]]","[[19.0, 33.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,56.0,1.0,[446],"[[164.0, 321.0]]",[0.69345814],[214.09],[0],[480.0],"[[164.0, 321.0]]","[[15.0, 32.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,57.0,2.0,"[373, 532]","[[164.0, 321.0], [162.0, 320.0]]","[0.5995967, 0.37131798]","[209.84, 202.0]","[0, 0]","[377.0, 576.0]","[[165.0, 321.0], [162.0, 321.0]]","[[13.0, 29.0], [18.0, 32.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,58.0,2.0,"[344, 530]","[[165.0, 321.0], [162.0, 320.0]]","[0.5968858, 0.33911765]","[211.06, 202.24]","[0, 0]","[377.0, 576.0]","[[165.0, 321.0], [162.0, 321.0]]","[[13.0, 29.0], [18.0, 32.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,59.0,2.0,"[373, 533]","[[164.0, 321.0], [162.0, 320.0]]","[0.5977959, 0.37340814]","[209.84, 202.02]","[0, 0]","[377.0, 576.0]","[[165.0, 321.0], [162.0, 321.0]]","[[13.0, 29.0], [18.0, 32.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,60.0,1.0,[350],"[[165.0, 321.0]]",[0.6504588],[202.67],[0],[390.0],"[[165.0, 321.0]]","[[13.0, 30.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,61.0,1.0,[349],"[[165.0, 321.0]]",[0.6503891],[202.75],[0],[390.0],"[[165.0, 321.0]]","[[13.0, 30.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,62.0,1.0,[268],"[[167.0, 319.0]]",[0.62853885],[193.66],[0],[308.0],"[[167.0, 319.0]]","[[11.0, 28.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,63.0,1.0,[342],"[[165.0, 316.0]]",[0.5964204],[183.05],[0],[372.0],"[[165.0, 316.0]]","[[12.0, 31.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,64.0,1.0,[342],"[[165.0, 316.0]]",[0.6000485],[183.07],[0],[372.0],"[[165.0, 316.0]]","[[12.0, 31.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,65.0,1.0,[343],"[[165.0, 316.0]]",[0.6074039],[183.09],[0],[372.0],"[[165.0, 316.0]]","[[12.0, 31.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,66.0,1.0,[5937],"[[154.0, 320.0]]",[0.56820565],[227.54],[0],[7280.0],"[[157.0, 319.0]]","[[70.0, 104.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,67.0,1.0,[5937],"[[154.0, 320.0]]",[0.56770635],[227.53],[0],[7280.0],"[[157.0, 319.0]]","[[70.0, 104.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,68.0,1.0,[150],"[[164.0, 329.0]]",[0.6128819],[201.73],[0],[169.0],"[[165.0, 329.0]]","[[13.0, 13.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,69.0,2.0,"[310, 559]","[[163.0, 327.0], [161.0, 324.0]]","[0.65135753, 0.41455597]","[213.74, 202.14]","[0, 0]","[345.0, 570.0]","[[164.0, 328.0], [162.0, 324.0]]","[[15.0, 23.0], [19.0, 30.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,70.0,2.0,"[309, 556]","[[163.0, 327.0], [161.0, 324.0]]","[0.65346634, 0.4243201]","[213.9, 202.54]","[0, 0]","[345.0, 570.0]","[[164.0, 328.0], [162.0, 324.0]]","[[15.0, 23.0], [19.0, 30.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,71.0,2.0,"[310, 559]","[[163.0, 327.0], [161.0, 324.0]]","[0.6522934, 0.4137947]","[213.74, 202.14]","[0, 0]","[345.0, 570.0]","[[164.0, 328.0], [162.0, 324.0]]","[[15.0, 23.0], [19.0, 30.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,72.0,1.0,[380],"[[164.0, 324.0]]",[0.72925407],[215.47],[0],[406.0],"[[164.0, 324.0]]","[[14.0, 29.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,73.0,1.0,[380],"[[164.0, 324.0]]",[0.72977924],[215.47],[0],[406.0],"[[164.0, 324.0]]","[[14.0, 29.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,74.0,1.0,[395],"[[163.0, 325.0]]",[0.67794293],[216.61],[0],[405.0],"[[163.0, 326.0]]","[[15.0, 27.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,75.0,1.0,[246],"[[164.0, 327.0]]",[0.69986475],[220.25],[0],[247.0],"[[165.0, 327.0]]","[[13.0, 19.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,76.0,1.0,[246],"[[164.0, 327.0]]",[0.7003138],[220.25],[0],[247.0],"[[165.0, 327.0]]","[[13.0, 19.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,77.0,1.0,[246],"[[164.0, 327.0]]",[0.69982827],[220.26],[0],[247.0],"[[165.0, 327.0]]","[[13.0, 19.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,78.0,1.0,[264],"[[164.0, 325.0]]",[0.68917286],[207.14],[0],[260.0],"[[164.0, 326.0]]","[[13.0, 20.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,79.0,1.0,[264],"[[164.0, 325.0]]",[0.68975383],[207.14],[0],[260.0],"[[164.0, 326.0]]","[[13.0, 20.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,80.0,1.0,[239],"[[165.0, 326.0]]",[0.73040193],[209.24],[0],[260.0],"[[165.0, 326.0]]","[[13.0, 20.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,81.0,1.0,[242],"[[165.0, 325.0]]",[0.7403715],[210.02],[0],[260.0],"[[165.0, 326.0]]","[[13.0, 20.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,82.0,1.0,[242],"[[165.0, 325.0]]",[0.7404865],[210.02],[0],[260.0],"[[165.0, 326.0]]","[[13.0, 20.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,83.0,1.0,[242],"[[165.0, 325.0]]",[0.7395811],[210.02],[0],[260.0],"[[165.0, 326.0]]","[[13.0, 20.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,84.0,1.0,[242],"[[166.0, 324.0]]",[0.6576973],[213.6],[0],[275.0],"[[166.0, 324.0]]","[[11.0, 25.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,85.0,1.0,[240],"[[166.0, 324.0]]",[0.657754],[213.7],[0],[264.0],"[[166.0, 324.0]]","[[11.0, 24.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,86.0,3.0,"[265, 191, 423]","[[165.0, 322.0], [166.0, 325.0], [163.0, 320.0]]","[0.5800918, 0.48648846, 0.3972225]","[197.84, 202.29, 190.6]","[0, 0, 0]","[312.0, 209.0, 510.0]","[[165.0, 322.0], [166.0, 325.0], [163.0, 321.0]]","[[12.0, 26.0], [11.0, 19.0], [17.0, 30.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,87.0,2.0,"[126, 207]","[[166.0, 329.0], [165.0, 328.0]]","[0.5166956, 0.38446125]","[190.53, 185.31]","[0, 0]","[143.0, 221.0]","[[166.0, 330.0], [165.0, 328.0]]","[[11.0, 13.0], [13.0, 17.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,88.0,2.0,"[126, 207]","[[166.0, 329.0], [165.0, 328.0]]","[0.51644796, 0.38448894]","[190.53, 185.31]","[0, 0]","[143.0, 221.0]","[[166.0, 330.0], [165.0, 328.0]]","[[11.0, 13.0], [13.0, 17.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,89.0,2.0,"[126, 207]","[[166.0, 329.0], [165.0, 328.0]]","[0.51738906, 0.38130245]","[190.53, 185.31]","[0, 0]","[143.0, 221.0]","[[166.0, 330.0], [165.0, 328.0]]","[[11.0, 13.0], [13.0, 17.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,90.0,1.0,[486],"[[164.0, 317.0]]",[0.7269169],[185.89],[0],[555.0],"[[165.0, 318.0]]","[[15.0, 37.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,91.0,1.0,[484],"[[164.0, 317.0]]",[0.7286228],[185.76],[0],[555.0],"[[165.0, 318.0]]","[[15.0, 37.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,92.0,1.0,[379],"[[161.0, 324.0]]",[0.64820856],[198.7],[0],[420.0],"[[161.0, 324.0]]","[[21.0, 20.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,93.0,2.0,"[173, 417]","[[166.0, 324.0], [161.0, 324.0]]","[0.57021576, 0.42458782]","[218.43, 196.58]","[0, 0]","[200.0, 483.0]","[[166.0, 324.0], [161.0, 324.0]]","[[10.0, 20.0], [21.0, 23.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,94.0,2.0,"[173, 418]","[[166.0, 324.0], [161.0, 324.0]]","[0.5695911, 0.43260095]","[218.43, 196.57]","[0, 0]","[200.0, 483.0]","[[166.0, 324.0], [161.0, 324.0]]","[[10.0, 20.0], [21.0, 23.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,95.0,2.0,"[173, 417]","[[166.0, 324.0], [161.0, 324.0]]","[0.56939405, 0.43112502]","[218.43, 196.58]","[0, 0]","[200.0, 483.0]","[[166.0, 324.0], [161.0, 324.0]]","[[10.0, 20.0], [21.0, 23.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,96.0,2.0,"[462, 99]","[[161.0, 324.0], [148.0, 285.0]]","[0.726181, 0.629371]","[221.77, 184.38]","[0, 0]","[513.0, 110.0]","[[162.0, 324.0], [148.0, 286.0]]","[[19.0, 27.0], [11.0, 10.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,97.0,2.0,"[462, 99]","[[161.0, 324.0], [148.0, 285.0]]","[0.7288055, 0.6290362]","[221.77, 184.38]","[0, 0]","[513.0, 110.0]","[[162.0, 324.0], [148.0, 286.0]]","[[19.0, 27.0], [11.0, 10.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,98.0,1.0,[1069],"[[152.0, 315.0]]",[0.822408],[203.37],[0],[1848.0],"[[151.0, 315.0]]","[[42.0, 44.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,99.0,1.0,[1052],"[[157.0, 323.0]]",[0.7207378],[223.44],[0],[1160.0],"[[158.0, 323.0]]","[[29.0, 40.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,100.0,1.0,[1039],"[[157.0, 324.0]]",[0.71523213],[224.2],[0],[1160.0],"[[158.0, 323.0]]","[[29.0, 40.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,101.0,1.0,[1052],"[[157.0, 323.0]]",[0.7232],[223.49],[0],[1160.0],"[[158.0, 323.0]]","[[29.0, 40.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,102.0,1.0,[5023],"[[152.0, 323.0]]",[0.33494774],[208.56],[0],[6072.0],"[[151.0, 323.0]]","[[66.0, 92.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,103.0,1.0,[4948],"[[152.0, 323.0]]",[0.35618335],[208.8],[0],[5915.0],"[[151.0, 323.0]]","[[65.0, 91.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,104.0,1.0,[595],"[[161.0, 321.0]]",[0.7942445],[223.57],[0],[665.0],"[[162.0, 321.0]]","[[19.0, 35.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,105.0,1.0,[591],"[[161.0, 320.0]]",[0.8232331],[216.63],[0],[666.0],"[[162.0, 320.0]]","[[18.0, 37.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,106.0,1.0,[591],"[[161.0, 320.0]]",[0.8231546],[216.63],[0],[666.0],"[[162.0, 320.0]]","[[18.0, 37.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,107.0,1.0,[590],"[[161.0, 320.0]]",[0.82320404],[216.66],[0],[666.0],"[[162.0, 320.0]]","[[18.0, 37.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,108.0,1.0,[602],"[[161.0, 320.0]]",[0.8203245],[226.01],[0],[648.0],"[[162.0, 320.0]]","[[18.0, 36.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,109.0,1.0,[600],"[[161.0, 320.0]]",[0.81218493],[225.83],[0],[648.0],"[[162.0, 320.0]]","[[18.0, 36.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,110.0,1.0,[779],"[[160.0, 319.0]]",[0.76923966],[225.1],[0],[920.0],"[[160.0, 319.0]]","[[23.0, 40.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,111.0,1.0,[1619],"[[159.0, 325.0]]",[0.7644161],[228.78],[0],[1938.0],"[[159.0, 324.0]]","[[38.0, 51.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,112.0,1.0,[1619],"[[159.0, 325.0]]",[0.7640878],[228.78],[0],[1938.0],"[[159.0, 324.0]]","[[38.0, 51.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,113.0,1.0,[1619],"[[159.0, 325.0]]",[0.7640598],[228.78],[0],[1938.0],"[[159.0, 324.0]]","[[38.0, 51.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,114.0,1.0,[1175],"[[157.0, 321.0]]",[0.848124],[225.03],[0],[1472.0],"[[157.0, 320.0]]","[[32.0, 46.0]]"
0,09_07_2024,2024-07-09_11_30_00_000,3.0,115.0,1.0,[1173],"[[157.0, 321.0]]",[0.8484088],[224.76],[0],[1472.0],"[[158.0, 320.0]]","[[32.0, 46.0]]"
