,exp,video,segment,frame,n_masks,mask_area,mask_centroid,mask_conf,mask_strength,bbox_id,bbox_area,bbox_centroid,bbox_dim
0,22_08_2024,2024-08-22_10_40_00_000,14.0,171.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,172.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,173.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,174.0,1,[97],"[[269.0, 506.0]]",[0.62030494],[182.31],[0],[120.0],"[[269.0, 507.0]]","[[10.0, 12.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,175.0,1,[97],"[[269.0, 506.0]]",[0.62425655],[182.31],[0],[120.0],"[[269.0, 507.0]]","[[10.0, 12.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,176.0,1,[41],"[[268.0, 505.0]]",[0.32808018],[162.09],[0],[49.0],"[[268.0, 506.0]]","[[7.0, 7.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,177.0,1,[47],"[[268.0, 505.0]]",[0.3200606],[159.7],[0],[56.0],"[[268.0, 506.0]]","[[7.0, 8.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,178.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,179.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,180.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,181.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,182.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,183.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,184.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,185.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,186.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,187.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,188.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,189.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,190.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,281.0,1,[72],"[[289.0, 533.0]]",[0.44046134],[163.04],[0],[88.0],"[[289.0, 533.0]]","[[8.0, 11.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,282.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,283.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,284.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,285.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,286.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,287.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,288.0,1,[131],"[[270.0, 525.0]]",[0.62870204],[185.03],[0],[143.0],"[[270.0, 526.0]]","[[11.0, 13.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,289.0,1,[131],"[[270.0, 525.0]]",[0.6287017],[185.03],[0],[143.0],"[[270.0, 526.0]]","[[11.0, 13.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,290.0,1,[181],"[[274.0, 522.0]]",[0.5457066],[187.04],[0],[195.0],"[[274.0, 522.0]]","[[13.0, 15.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,291.0,1,[181],"[[274.0, 522.0]]",[0.54568845],[187.04],[0],[195.0],"[[274.0, 522.0]]","[[13.0, 15.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,292.0,1,[221],"[[277.0, 492.0]]",[0.6424526],[181.03],[0],[280.0],"[[277.0, 493.0]]","[[10.0, 28.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,293.0,1,[221],"[[277.0, 492.0]]",[0.6424526],[181.03],[0],[280.0],"[[277.0, 493.0]]","[[10.0, 28.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,294.0,1,[207],"[[284.0, 439.0]]",[0.560535],[172.62],[0],[250.0],"[[285.0, 439.0]]","[[25.0, 10.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,295.0,1,[207],"[[284.0, 439.0]]",[0.560535],[172.62],[0],[250.0],"[[285.0, 439.0]]","[[25.0, 10.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,296.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,297.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,298.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,299.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,300.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,301.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,302.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,303.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,304.0,1,[86],"[[283.0, 517.0]]",[0.5379546],[167.85],[0],[108.0],"[[283.0, 517.0]]","[[9.0, 12.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,305.0,1,[86],"[[283.0, 517.0]]",[0.5374235],[167.85],[0],[108.0],"[[283.0, 517.0]]","[[9.0, 12.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,306.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,307.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,308.0,1,[493],"[[292.0, 518.0]]",[0.58005583],[163.77],[0],[812.0],"[[292.0, 517.0]]","[[28.0, 29.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,309.0,1,[513],"[[292.0, 518.0]]",[0.59117943],[163.47],[0],[840.0],"[[292.0, 517.0]]","[[28.0, 30.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,310.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,311.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,312.0,3,"[173, 36, 85]","[[268.0, 512.0], [305.0, 531.0], [290.0, 501.0]]","[0.47797662, 0.3356201, 0.32984734]","[170.39, 164.37, 179.85]","[0, 0, 0]","[238.0, 42.0, 98.0]","[[270.0, 512.0], [306.0, 531.0], [290.0, 501.0]]","[[14.0, 17.0], [6.0, 7.0], [7.0, 14.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,313.0,3,"[172, 35, 85]","[[268.0, 512.0], [305.0, 531.0], [290.0, 501.0]]","[0.4823698, 0.33337906, 0.3299958]","[170.47, 164.84, 179.85]","[0, 0, 0]","[238.0, 42.0, 98.0]","[[269.0, 512.0], [306.0, 531.0], [290.0, 501.0]]","[[14.0, 17.0], [6.0, 7.0], [7.0, 14.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,314.0,1,[240],"[[258.0, 508.0]]",[0.563155],[163.32],[0],[299.0],"[[259.0, 509.0]]","[[13.0, 23.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,315.0,1,[249],"[[259.0, 507.0]]",[0.5534415],[162.81],[0],[322.0],"[[259.0, 509.0]]","[[14.0, 23.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,316.0,4,"[174, 198, 28, 164]","[[317.0, 443.0], [312.0, 514.0], [284.0, 531.0], [244.0, 489.0]]","[0.5972101, 0.5116801, 0.47477695, 0.39611828]","[172.91, 167.89, 166.21, 161.56]","[0, 0, 0, 0]","[240.0, 270.0, 36.0, 306.0]","[[317.0, 444.0], [314.0, 515.0], [285.0, 531.0], [245.0, 489.0]]","[[12.0, 20.0], [18.0, 15.0], [6.0, 6.0], [17.0, 18.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,317.0,4,"[174, 198, 28, 164]","[[317.0, 443.0], [312.0, 514.0], [284.0, 531.0], [244.0, 489.0]]","[0.5972101, 0.5116801, 0.47477695, 0.39611828]","[172.91, 167.89, 166.21, 161.56]","[0, 0, 0, 0]","[240.0, 270.0, 36.0, 306.0]","[[317.0, 444.0], [314.0, 515.0], [285.0, 531.0], [245.0, 489.0]]","[[12.0, 20.0], [18.0, 15.0], [6.0, 6.0], [17.0, 18.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,318.0,2,"[191, 76]","[[302.0, 552.0], [277.0, 523.0]]","[0.4140886, 0.373111]","[162.52, 158.11]","[0, 0]","[294.0, 99.0]","[[302.0, 553.0], [277.0, 524.0]]","[[14.0, 21.0], [9.0, 11.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,319.0,2,"[191, 76]","[[302.0, 552.0], [277.0, 523.0]]","[0.4140886, 0.373111]","[162.52, 158.11]","[0, 0]","[294.0, 99.0]","[[302.0, 553.0], [277.0, 524.0]]","[[14.0, 21.0], [9.0, 11.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,320.0,2,"[76, 60]","[[266.0, 492.0], [302.0, 561.0]]","[0.6098889, 0.4509953]","[161.57, 175.14]","[0, 0]","[80.0, 72.0]","[[267.0, 493.0], [303.0, 561.0]]","[[10.0, 8.0], [8.0, 9.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,321.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,322.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,323.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,324.0,1,[41],"[[316.0, 468.0]]",[0.48785686],[175.26],[0],[49.0],"[[316.0, 469.0]]","[[7.0, 7.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,325.0,1,[41],"[[316.0, 468.0]]",[0.48785686],[175.26],[0],[49.0],"[[316.0, 469.0]]","[[7.0, 7.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,326.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,327.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,328.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,329.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,330.0,1,[82],"[[279.0, 524.0]]",[0.40166938],[163.33],[0],[110.0],"[[279.0, 525.0]]","[[10.0, 11.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,331.0,1,[82],"[[279.0, 524.0]]",[0.40166685],[163.33],[0],[110.0],"[[279.0, 525.0]]","[[10.0, 11.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,332.0,2,"[31, 116]","[[290.0, 507.0], [278.0, 528.0]]","[0.38309804, 0.3299587]","[182.11, 164.93]","[0, 0]","[36.0, 130.0]","[[291.0, 508.0], [278.0, 528.0]]","[[6.0, 6.0], [10.0, 13.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,333.0,2,"[32, 114]","[[290.0, 507.0], [278.0, 527.0]]","[0.34561524, 0.32526928]","[182.41, 165.15]","[0, 0]","[36.0, 130.0]","[[291.0, 508.0], [278.0, 528.0]]","[[6.0, 6.0], [10.0, 13.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,334.0,1,[146],"[[271.0, 481.0]]",[0.51041484],[160.99],[0],[160.0],"[[271.0, 482.0]]","[[16.0, 10.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,335.0,1,[146],"[[271.0, 481.0]]",[0.5062948],[160.99],[0],[160.0],"[[271.0, 482.0]]","[[16.0, 10.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,336.0,2,"[231, 157]","[[258.0, 512.0], [293.0, 604.0]]","[0.3881414, 0.33802754]","[155.15, 163.81]","[0, 0]","[253.0, 189.0]","[[258.0, 512.0], [293.0, 604.0]]","[[11.0, 23.0], [9.0, 21.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,337.0,2,"[248, 160]","[[258.0, 512.0], [293.0, 604.0]]","[0.37634674, 0.3473868]","[155.49, 163.65]","[0, 0]","[275.0, 210.0]","[[258.0, 511.0], [293.0, 604.0]]","[[11.0, 25.0], [10.0, 21.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,338.0,2,"[257, 160]","[[258.0, 511.0], [293.0, 604.0]]","[0.3794872, 0.35086817]","[155.66, 163.57]","[0, 0]","[286.0, 210.0]","[[258.0, 511.0], [293.0, 604.0]]","[[11.0, 26.0], [10.0, 21.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,339.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,340.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,341.0,[],[],[],[],[],[],[],[],[]
0,22_08_2024,2024-08-22_10_40_00_000,14.0,342.0,1,[55],"[[330.0, 437.0]]",[0.34899026],[162.41],[0],[66.0],"[[330.0, 438.0]]","[[6.0, 11.0]]"
0,22_08_2024,2024-08-22_10_40_00_000,14.0,343.0,1,[55],"[[330.0, 437.0]]",[0.34899026],[162.41],[0],[66.0],"[[330.0, 438.0]]","[[6.0, 11.0]]"
