,exp,video,segment,frame,n_masks,mask_area,mask_centroid,mask_conf,mask_strength,bbox_id,bbox_area,bbox_centroid,bbox_dim
0,14_08_2024,2024-08-14_15_34_48_759,2.0,36.0,1,[15883],"[[343.0, 462.0]]",[0.6744988],[203.13],[0],[28696.0],"[[346.0, 471.0]]","[[136.0, 211.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,37.0,1,[15934],"[[343.0, 462.0]]",[0.67586154],[203.1],[0],[28907.0],"[[346.0, 471.0]]","[[137.0, 211.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,38.0,1,[15928],"[[343.0, 462.0]]",[0.67510754],[203.09],[0],[28560.0],"[[346.0, 471.0]]","[[136.0, 210.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,39.0,1,[20479],"[[339.0, 460.0]]",[0.702371],[203.85],[0],[36520.0],"[[346.0, 471.0]]","[[166.0, 220.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,40.0,1,[34824],"[[341.0, 422.0]]",[0.64875287],[207.47],[0],[56430.0],"[[341.0, 440.0]]","[[209.0, 270.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,41.0,1,[34671],"[[341.0, 422.0]]",[0.65767443],[207.57],[0],[55890.0],"[[339.0, 441.0]]","[[207.0, 270.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,42.0,1,[20884],"[[339.0, 460.0]]",[0.722738],[207.59],[0],[37018.0],"[[344.0, 469.0]]","[[166.0, 223.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,43.0,1,[20796],"[[339.0, 460.0]]",[0.7226975],[207.76],[0],[37018.0],"[[344.0, 469.0]]","[[166.0, 223.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,44.0,1,[20868],"[[339.0, 460.0]]",[0.7231213],[207.61],[0],[37018.0],"[[344.0, 469.0]]","[[166.0, 223.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,45.0,1,[21100],"[[324.0, 472.0]]",[0.64889073],[196.81],[0],[36381.0],"[[325.0, 482.0]]","[[181.0, 201.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,46.0,1,[33445],"[[325.0, 438.0]]",[0.6880285],[201.84],[0],[63335.0],"[[321.0, 450.0]]","[[239.0, 265.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,47.0,1,[33426],"[[325.0, 438.0]]",[0.6876795],[201.85],[0],[63335.0],"[[321.0, 450.0]]","[[239.0, 265.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,48.0,1,[20038],"[[329.0, 472.0]]",[0.71709937],[202.1],[0],[35100.0],"[[338.0, 484.0]]","[[180.0, 195.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,49.0,1,[20257],"[[328.0, 472.0]]",[0.71176237],[201.89],[0],[35460.0],"[[338.0, 483.0]]","[[180.0, 197.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,50.0,1,[20307],"[[328.0, 472.0]]",[0.7087658],[201.82],[0],[35280.0],"[[338.0, 484.0]]","[[180.0, 196.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,51.0,1,[8990],"[[324.0, 498.0]]",[0.7189572],[194.76],[0],[16095.0],"[[332.0, 507.0]]","[[111.0, 145.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,52.0,1,[8726],"[[327.0, 496.0]]",[0.7412363],[196.62],[0],[14040.0],"[[333.0, 509.0]]","[[104.0, 135.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,53.0,1,[8721],"[[327.0, 496.0]]",[0.74066246],[196.67],[0],[14040.0],"[[333.0, 509.0]]","[[104.0, 135.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,54.0,1,[8696],"[[327.0, 496.0]]",[0.74241275],[196.69],[0],[14040.0],"[[332.0, 509.0]]","[[104.0, 135.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,55.0,1,[8697],"[[327.0, 496.0]]",[0.74239177],[196.69],[0],[14040.0],"[[332.0, 509.0]]","[[104.0, 135.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,56.0,1,[6304],"[[329.0, 499.0]]",[0.66053134],[195.97],[0],[9464.0],"[[332.0, 505.0]]","[[91.0, 104.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,57.0,1,[8175],"[[334.0, 490.0]]",[0.6383966],[196.3],[0],[12463.0],"[[339.0, 499.0]]","[[103.0, 121.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,58.0,1,[13664],"[[339.0, 473.0]]",[0.7015011],[199.79],[0],[23241.0],"[[344.0, 488.0]]","[[127.0, 183.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,59.0,1,[13675],"[[339.0, 473.0]]",[0.6998007],[199.8],[0],[23058.0],"[[344.0, 487.0]]","[[126.0, 183.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,60.0,1,[3182],"[[340.0, 501.0]]",[0.58251506],[201.3],[0],[5418.0],"[[342.0, 506.0]]","[[63.0, 86.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,61.0,1,[3203],"[[340.0, 501.0]]",[0.5745897],[201.18],[0],[5418.0],"[[342.0, 506.0]]","[[63.0, 86.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,62.0,1,[3198],"[[340.0, 501.0]]",[0.5785079],[201.2],[0],[5418.0],"[[342.0, 506.0]]","[[63.0, 86.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,63.0,1,[10699],"[[331.0, 489.0]]",[0.71588635],[200.56],[0],[17787.0],"[[337.0, 502.0]]","[[121.0, 147.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,64.0,1,[12875],"[[328.0, 485.0]]",[0.7065889],[202.1],[0],[21120.0],"[[334.0, 495.0]]","[[128.0, 165.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,65.0,1,[12880],"[[328.0, 485.0]]",[0.7061429],[202.09],[0],[21120.0],"[[334.0, 495.0]]","[[128.0, 165.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,66.0,1,[61589],"[[313.0, 395.0]]",[0.66561854],[204.19],[0],[87840.0],"[[326.0, 424.0]]","[[288.0, 305.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,67.0,1,[61588],"[[313.0, 395.0]]",[0.665612],[204.19],[0],[87840.0],"[[326.0, 424.0]]","[[288.0, 305.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,68.0,1,[61589],"[[313.0, 395.0]]",[0.66556776],[204.19],[0],[87840.0],"[[326.0, 424.0]]","[[288.0, 305.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,69.0,1,[16978],"[[330.0, 478.0]]",[0.7235994],[202.64],[0],[29302.0],"[[337.0, 491.0]]","[[161.0, 182.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,70.0,1,[14232],"[[326.0, 487.0]]",[0.71590483],[201.71],[0],[23976.0],"[[335.0, 501.0]]","[[148.0, 162.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,71.0,1,[14273],"[[326.0, 487.0]]",[0.71371454],[201.67],[0],[24138.0],"[[335.0, 501.0]]","[[149.0, 162.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,72.0,1,[6205],"[[316.0, 513.0]]",[0.64909285],[200.48],[0],[10472.0],"[[319.0, 520.0]]","[[88.0, 119.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,73.0,1,[6200],"[[316.0, 513.0]]",[0.6489064],[200.51],[0],[10472.0],"[[319.0, 520.0]]","[[88.0, 119.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,74.0,1,[6196],"[[316.0, 513.0]]",[0.6516217],[200.51],[0],[10384.0],"[[319.0, 520.0]]","[[88.0, 118.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,75.0,1,[3971],"[[312.0, 528.0]]",[0.61662006],[201.4],[0],[6734.0],"[[315.0, 534.0]]","[[74.0, 91.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,76.0,1,[2344],"[[313.0, 533.0]]",[0.6654388],[198.66],[0],[3717.0],"[[317.0, 537.0]]","[[59.0, 63.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,77.0,1,[2341],"[[313.0, 533.0]]",[0.68082917],[198.46],[0],[3658.0],"[[317.0, 537.0]]","[[59.0, 62.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,78.0,[],[],[],[],[],[],[],[],[]
0,14_08_2024,2024-08-14_15_34_48_759,2.0,79.0,[],[],[],[],[],[],[],[],[]
0,14_08_2024,2024-08-14_15_34_48_759,2.0,80.0,[],[],[],[],[],[],[],[],[]
0,14_08_2024,2024-08-14_15_34_48_759,2.0,81.0,[],[],[],[],[],[],[],[],[]
0,14_08_2024,2024-08-14_15_34_48_759,2.0,82.0,[],[],[],[],[],[],[],[],[]
0,14_08_2024,2024-08-14_15_34_48_759,2.0,83.0,[],[],[],[],[],[],[],[],[]
0,14_08_2024,2024-08-14_15_34_48_759,2.0,84.0,3,"[403, 1066, 1046]","[[455.0, 399.0], [312.0, 524.0], [320.0, 523.0]]","[0.61938995, 0.45699033, 0.36858156]","[162.14, 162.26, 169.06]","[0, 0, 0]","[516.0, 2850.0, 2240.0]","[[455.0, 400.0], [305.0, 520.0], [319.0, 521.0]]","[[12.0, 43.0], [50.0, 57.0], [40.0, 56.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,85.0,3,"[407, 1113, 1114]","[[455.0, 399.0], [312.0, 524.0], [320.0, 523.0]]","[0.6215232, 0.45539653, 0.3878675]","[162.19, 161.69, 168.12]","[0, 0, 0]","[516.0, 2907.0, 2352.0]","[[455.0, 400.0], [305.0, 520.0], [320.0, 521.0]]","[[12.0, 43.0], [51.0, 57.0], [42.0, 56.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,86.0,3,"[409, 1112, 1109]","[[455.0, 399.0], [312.0, 524.0], [320.0, 523.0]]","[0.6255411, 0.46071678, 0.4056798]","[162.13, 161.68, 168.15]","[0, 0, 0]","[516.0, 2907.0, 2255.0]","[[455.0, 400.0], [305.0, 520.0], [320.0, 521.0]]","[[12.0, 43.0], [51.0, 57.0], [41.0, 55.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,87.0,5,"[435, 410, 150, 51, 670]","[[345.0, 454.0], [309.0, 547.0], [282.0, 490.0], [339.0, 523.0], [344.0, 460.0]]","[0.63175327, 0.5267665, 0.5249599, 0.4023374, 0.36782053]","[182.7, 155.27, 165.42, 159.68, 175.33]","[0, 0, 0, 0, 0]","[900.0, 735.0, 184.0, 56.0, 1620.0]","[[345.0, 455.0], [311.0, 549.0], [283.0, 491.0], [340.0, 523.0], [345.0, 466.0]]","[[25.0, 36.0], [21.0, 35.0], [23.0, 8.0], [8.0, 7.0], [27.0, 60.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,88.0,4,"[447, 307, 201, 176]","[[324.0, 433.0], [297.0, 561.0], [244.0, 430.0], [259.0, 492.0]]","[0.77064925, 0.4153597, 0.35839367, 0.33048722]","[205.81, 156.56, 161.36, 153.8]","[0, 0, 0, 0]","[630.0, 570.0, 270.0, 253.0]","[[324.0, 434.0], [298.0, 561.0], [244.0, 431.0], [261.0, 493.0]]","[[30.0, 21.0], [19.0, 30.0], [27.0, 10.0], [23.0, 11.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,89.0,4,"[459, 305, 175, 177]","[[323.0, 433.0], [298.0, 560.0], [245.0, 431.0], [259.0, 492.0]]","[0.7821803, 0.39881107, 0.35530856, 0.3290364]","[205.06, 157.0, 163.04, 153.82]","[0, 0, 0, 0]","[651.0, 540.0, 260.0, 253.0]","[[324.0, 434.0], [299.0, 561.0], [244.0, 431.0], [261.0, 493.0]]","[[31.0, 21.0], [18.0, 30.0], [26.0, 10.0], [23.0, 11.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,90.0,1,[48],"[[337.0, 473.0]]",[0.35723555],[159.47],[0],[56.0],"[[337.0, 473.0]]","[[7.0, 8.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,91.0,1,[49],"[[337.0, 473.0]]",[0.3761314],[159.84],[0],[56.0],"[[337.0, 473.0]]","[[7.0, 8.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,92.0,1,[49],"[[337.0, 473.0]]",[0.3836982],[159.81],[0],[56.0],"[[337.0, 473.0]]","[[7.0, 8.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,93.0,1,[292],"[[217.0, 336.0]]",[0.690611],[157.65],[0],[320.0],"[[217.0, 336.0]]","[[20.0, 16.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,94.0,1,[664],"[[214.0, 338.0]]",[0.782785],[177.22],[0],[756.0],"[[215.0, 338.0]]","[[36.0, 21.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,95.0,1,[664],"[[214.0, 338.0]]",[0.7827071],[177.19],[0],[756.0],"[[215.0, 338.0]]","[[36.0, 21.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,96.0,2,"[248, 139]","[[230.0, 352.0], [206.0, 336.0]]","[0.659068, 0.57038003]","[169.45, 172.32]","[0, 0]","[324.0, 210.0]","[[232.0, 351.0], [206.0, 336.0]]","[[18.0, 18.0], [14.0, 15.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,97.0,2,"[250, 139]","[[230.0, 352.0], [206.0, 336.0]]","[0.65786844, 0.5613284]","[169.67, 172.78]","[0, 0]","[324.0, 195.0]","[[231.0, 352.0], [206.0, 336.0]]","[[18.0, 18.0], [13.0, 15.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,98.0,2,"[247, 140]","[[230.0, 352.0], [206.0, 336.0]]","[0.6610736, 0.5605799]","[169.78, 172.77]","[0, 0]","[324.0, 195.0]","[[231.0, 352.0], [206.0, 336.0]]","[[18.0, 18.0], [13.0, 15.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,99.0,1,[171],"[[227.0, 336.0]]",[0.5383768],[167.74],[0],[195.0],"[[227.0, 336.0]]","[[13.0, 15.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,100.0,3,"[1232, 318, 1512]","[[397.0, 382.0], [223.0, 346.0], [398.0, 393.0]]","[0.8298852, 0.6330448, 0.49946496]","[215.61, 161.53, 214.94]","[0, 0, 0]","[1638.0, 513.0, 2046.0]","[[397.0, 383.0], [223.0, 347.0], [398.0, 396.0]]","[[26.0, 63.0], [19.0, 27.0], [22.0, 93.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,101.0,3,"[1235, 1593, 317]","[[397.0, 382.0], [397.0, 392.0], [223.0, 346.0]]","[0.8264466, 0.68469095, 0.6304558]","[215.44, 213.78, 161.57]","[0, 0, 0]","[1664.0, 2225.0, 513.0]","[[397.0, 383.0], [396.0, 396.0], [223.0, 347.0]]","[[26.0, 64.0], [25.0, 89.0], [19.0, 27.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,102.0,1,[11719],"[[357.0, 457.0]]",[0.7368086],[214.93],[0],[17388.0],"[[365.0, 469.0]]","[[126.0, 138.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,103.0,1,[11653],"[[357.0, 457.0]]",[0.73646855],[215.08],[0],[17388.0],"[[365.0, 469.0]]","[[126.0, 138.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,104.0,1,[11703],"[[357.0, 457.0]]",[0.73804784],[215.0],[0],[17388.0],"[[365.0, 469.0]]","[[126.0, 138.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,105.0,1,[6558],"[[381.0, 457.0]]",[0.8447622],[217.61],[0],[16820.0],"[[384.0, 459.0]]","[[116.0, 145.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,106.0,2,"[4744, 2970]","[[382.0, 458.0], [396.0, 438.0]]","[0.8066825, 0.3006438]","[215.58, 213.73]","[0, 0]","[12584.0, 5445.0]","[[380.0, 456.0], [395.0, 431.0]]","[[88.0, 143.0], [55.0, 99.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,107.0,2,"[4747, 2967]","[[382.0, 458.0], [396.0, 438.0]]","[0.80627733, 0.30035025]","[215.54, 213.74]","[0, 0]","[12584.0, 5445.0]","[[380.0, 456.0], [395.0, 431.0]]","[[88.0, 143.0], [55.0, 99.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,108.0,1,[8095],"[[376.0, 459.0]]",[0.821079],[216.39],[0],[21038.0],"[[376.0, 456.0]]","[[134.0, 157.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,109.0,1,[8089],"[[376.0, 459.0]]",[0.8214162],[216.53],[0],[20881.0],"[[376.0, 456.0]]","[[133.0, 157.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,110.0,1,[8096],"[[376.0, 459.0]]",[0.82036966],[216.47],[0],[21014.0],"[[376.0, 456.0]]","[[133.0, 158.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,111.0,1,[6834],"[[386.0, 451.0]]",[0.821079],[220.71],[0],[16317.0],"[[387.0, 457.0]]","[[111.0, 147.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,112.0,1,[6907],"[[377.0, 459.0]]",[0.8020099],[219.12],[0],[16498.0],"[[375.0, 460.0]]","[[113.0, 146.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,113.0,1,[6896],"[[377.0, 459.0]]",[0.80170345],[219.14],[0],[16498.0],"[[375.0, 460.0]]","[[113.0, 146.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,114.0,1,[7248],"[[380.0, 455.0]]",[0.8435374],[222.11],[0],[15914.0],"[[380.0, 458.0]]","[[109.0, 146.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,115.0,1,[7254],"[[380.0, 455.0]]",[0.84472597],[222.11],[0],[15914.0],"[[380.0, 458.0]]","[[109.0, 146.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,116.0,1,[7277],"[[380.0, 455.0]]",[0.84382904],[222.04],[0],[15914.0],"[[380.0, 458.0]]","[[109.0, 146.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,117.0,1,[12461],"[[364.0, 453.0]]",[0.820581],[210.22],[0],[21700.0],"[[372.0, 457.0]]","[[140.0, 155.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,118.0,1,[13641],"[[364.0, 445.0]]",[0.7925183],[215.57],[0],[20196.0],"[[371.0, 456.0]]","[[132.0, 153.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,119.0,1,[13649],"[[364.0, 445.0]]",[0.79309493],[215.67],[0],[20196.0],"[[371.0, 456.0]]","[[132.0, 153.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,120.0,1,[11818],"[[367.0, 449.0]]",[0.7937819],[206.68],[0],[19650.0],"[[372.0, 456.0]]","[[131.0, 150.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,121.0,1,[11818],"[[367.0, 449.0]]",[0.7937787],[206.68],[0],[19650.0],"[[372.0, 456.0]]","[[131.0, 150.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,122.0,1,[11818],"[[367.0, 449.0]]",[0.79379445],[206.68],[0],[19650.0],"[[372.0, 456.0]]","[[131.0, 150.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,123.0,1,[23727],"[[372.0, 420.0]]",[0.69173354],[213.53],[0],[37840.0],"[[377.0, 423.0]]","[[172.0, 220.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,124.0,1,[19733],"[[372.0, 432.0]]",[0.7132829],[217.09],[0],[29829.0],"[[384.0, 442.0]]","[[163.0, 183.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,125.0,1,[19728],"[[372.0, 432.0]]",[0.71224684],[217.1],[0],[29829.0],"[[384.0, 442.0]]","[[163.0, 183.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,126.0,1,[24874],"[[368.0, 430.0]]",[0.7348459],[214.82],[0],[35904.0],"[[377.0, 441.0]]","[[187.0, 192.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,127.0,1,[24907],"[[368.0, 430.0]]",[0.7344915],[214.87],[0],[36091.0],"[[377.0, 441.0]]","[[187.0, 193.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,128.0,1,[24932],"[[368.0, 430.0]]",[0.73607343],[214.81],[0],[35904.0],"[[377.0, 441.0]]","[[187.0, 192.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,129.0,1,[35493],"[[363.0, 425.0]]",[0.8134365],[213.23],[0],[48351.0],"[[372.0, 431.0]]","[[213.0, 227.0]]"
0,14_08_2024,2024-08-14_15_34_48_759,2.0,130.0,1,[49370],"[[363.0, 412.0]]",[0.6741655],[213.99],[0],[74730.0],"[[380.0, 428.0]]","[[265.0, 282.0]]"
